,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,u_newsCatInterests,u_newsCatDislike,u_newsCatInterestsST,u_click_ca2_news,i_docId,i_s_sourceId,i_regionEntity,i_cat,i_entities,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label,cillabel,pro
9064,155700,11,17,10,15,2,98^98^78^98^98,0,sdv-pii-p78sb,sdv-pii-hinig,sdv-pii-d1ggi,7f62f107159c186104f1f6ca53d9e79c01d1987d,59,218,sdv-pii-424it,9,0,13,17,893,3,2114,2,0,202206080566,-1,-1,0
9065,130863,10,17,14,14,0,98^98^78^98^98,0,sdv-pii-grsib,sdv-pii-tjr3b,sdv-pii-hzarc,d6cc4d395c5ed5a2c31fa0a5cb28f71b3568f389,0,94,sdv-pii-nxu08,0,1,14,16,387,2,2127,5,1,202206081669,-1,-1,0
9066,199481,10,17,14,17,4,168^220^74^213^148,0,sdv-pii-7szoq,sdv-pii-lely7,sdv-pii-w47zh,3a705744387ea91d68ce6b8172b528c53df49185,5,23,sdv-pii-dm5ts,0,0,13,12,464,11,1302,3,1,202206081520,-1,-1,0
9067,129695,14,17,14,17,8,219,0,sdv-pii-8ewyt,sdv-pii-ecgze,sdv-pii-rwu42,206f7bc13ec7c6b136ab04106853d8c6e31fbffd,4,70,sdv-pii-h12uc,0,1,13,20,383,6,2777,3,0,202206082035,-1,-1,0
9068,271273,14,17,14,13,6,16^140^206^39^112,0,sdv-pii-ftcb9,sdv-pii-geu6z,sdv-pii-42nu2,da43cb15ed2d50d32fb518343f86b8db4c7774bc,0,103,sdv-pii-c8ew8,0,1,13,20,152,1,2266,2,1,202206081599,-1,-1,0
9069,203208,11,17,14,17,5,220^199^195^112^25,0,sdv-pii-6hxwe,sdv-pii-efzs9,sdv-pii-fcofv,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,3,217,sdv-pii-rv5wd,0,6,13,20,1129,2,2649,8,0,202206082000,-1,-1,0
9070,155515,14,17,14,15,2,98^112^0^112^0,0,sdv-pii-l3a4z,sdv-pii-e8jfy,sdv-pii-jwaft,c07287c465dc24013ec0d11a16ec6b4fb88658be,22,23,sdv-pii-hhu4q,4,0,11,20,1348,9,303,2,0,202206081053,-1,-1,0
9071,111613,15,17,14,13,0,168^169^199^39^86,0,sdv-pii-btu2e,sdv-pii-5456c,sdv-pii-3wo6h,ba8e89fc7cc43d4fec6605f1860482e0d3d3a770,664,91,sdv-pii-6rwtz,2,9,13,20,680,14,459,2,1,202206080787,-1,-1,100
9072,212027,16,17,14,10,4,0,0,sdv-pii-ph1sq,sdv-pii-9v2tt,sdv-pii-ykj0c,05f6f1edca4463229c16103cf2f718359795da74,30,79,sdv-pii-ruf6f,0,3,13,11,1271,8,815,2,0,202206081002,-1,-1,0
9073,240566,16,17,14,17,5,213^206^85^168^203,0,sdv-pii-mb735,sdv-pii-atxy2,sdv-pii-pjt7f,14cbe3735e6fd61add145586131b3cab9eb4280b,0,177,sdv-pii-pv9se,0,0,11,16,476,15,2960,2,0,202206080129,-1,-1,0
9074,106810,14,17,14,17,8,16^39^0^220^142,0,sdv-pii-ih35n,sdv-pii-1ol7n,sdv-pii-3svfc,a6f40e36a4df17eb23baceafa8b8a839ff05d4fa,6,82,sdv-pii-ol4je,3,0,13,20,1394,4,1189,4,0,202206080481,-1,-1,0
9075,176330,14,16,10,17,7,25^98^168^0^8,0,sdv-pii-nv76l,sdv-pii-77k8j,sdv-pii-mv1xj,df3210327d223535734a1363d5f823b7256e634b,536,199,sdv-pii-4pbcj,0,0,13,16,748,6,2225,3,0,202206082067,-1,-1,0
9076,264696,14,17,14,17,9,57^199^25^56^167,0^0,sdv-pii-ftqqh,sdv-pii-cyhqs,sdv-pii-utbk4,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,1,216,sdv-pii-ckpyk,7,4,13,10,437,8,1877,2,0,202206080979,-1,-1,0
9077,214589,14,17,14,17,2,98^78^98^98^49,0,sdv-pii-7l5lv,sdv-pii-w2mt4,sdv-pii-xvnj5,a6f40e36a4df17eb23baceafa8b8a839ff05d4fa,150,146,sdv-pii-9yfvv,0,0,11,20,1344,12,1489,2,0,202206081146,1,-1,0
9078,200867,10,17,14,17,9,78^220^62^199^169,0,sdv-pii-losf9,sdv-pii-8cojc,sdv-pii-5obc6,c07287c465dc24013ec0d11a16ec6b4fb88658be,5,120,sdv-pii-57xey,0,4,14,15,712,4,3180,7,0,202206081087,-1,-1,0
9079,225299,10,17,14,11,0,216^59^195^166^133,0,sdv-pii-lq2to,sdv-pii-fy68w,sdv-pii-owsbq,32821a20916400e7432f2284a15af0143e2c0150,3187,169,sdv-pii-rwvrz,0,1,13,12,1472,9,2776,2,0,202206080980,-1,-1,0
9080,146673,15,17,14,17,5,0,0,sdv-pii-ek01u,sdv-pii-r3nwt,sdv-pii-gzsk8,db8f96150d0994b8829f81245777be46b3d1e8b6,874,138,sdv-pii-bewi4,0,9,13,18,306,12,738,2,0,202206082102,-1,-1,0
9081,183541,16,17,14,17,4,20^168^193^80^44,0,sdv-pii-p837b,sdv-pii-k8jid,sdv-pii-dibbd,c4d3ed25402e08c1d3633c806bc0987219a36edb,3187,170,sdv-pii-l2l0u,7,0,13,20,506,15,697,2,0,202206080761,1,-1,0
9082,197352,14,17,14,11,9,98^112^112^78^57,0,sdv-pii-64jxb,sdv-pii-gmszj,sdv-pii-6q3r5,d1eab5f8152c78b9a19f78ce07a016ba85b79129,3187,213,sdv-pii-2oy6w,0,9,13,19,685,10,1193,3,0,202206081779,-1,-1,0
9083,169861,11,17,14,17,4,27^182^168^94^62,0,sdv-pii-bjmdl,sdv-pii-a5dcr,sdv-pii-qmmp6,c4d3ed25402e08c1d3633c806bc0987219a36edb,9,115,sdv-pii-mf67g,8,0,13,17,272,6,153,5,0,202206081694,-1,-1,0
9084,204951,14,11,14,11,7,78^98^0^65^98,0,sdv-pii-o2yld,sdv-pii-yhd8n,sdv-pii-tq517,335cda347fde308609b45312567b56dfe6fa9935,1851,123,sdv-pii-ttq2e,0,9,13,15,693,23,2509,2,0,202206082202,-1,-1,0
9085,225590,11,17,14,17,4,171^0^158^95^25,0,sdv-pii-r8c3w,sdv-pii-rsvdy,sdv-pii-k51ss,14cbe3735e6fd61add145586131b3cab9eb4280b,0,203,sdv-pii-nq691,1,0,14,17,558,5,2628,2,1,202206082152,-1,-1,0
9086,248163,10,16,16,17,9,86^86^86^117^112,0,sdv-pii-01mk1,sdv-pii-8en12,sdv-pii-zmudp,7c660d6a3deaa17bc11329e02198c3c68c273264,81,112,sdv-pii-0q3z4,0,8,13,20,467,8,1316,2,0,202206082137,-1,-1,80
9087,118494,14,17,14,17,6,78^44^112^98^17,0,sdv-pii-chabe,sdv-pii-1p4jk,sdv-pii-p98fm,645e57afbbafce5159ab7fe956837c40103f33c9,3187,102,sdv-pii-04h5b,9,6,13,14,407,10,1688,2,0,202206081688,-1,-1,0
9088,257440,16,17,14,17,0,25^65^65^88^0,0,sdv-pii-mcblf,sdv-pii-1ied2,sdv-pii-5335f,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,2268,61,sdv-pii-9r9jm,4,0,13,20,840,6,593,2,1,202206082187,-1,-1,100
9089,157353,11,17,14,17,8,78^98^98^213^57,0,sdv-pii-4fmhk,sdv-pii-y9950,sdv-pii-i5miv,a61a478a7f6264b5bfa29796e7c012ce3c06052d,3187,35,sdv-pii-6e5xn,0,0,13,17,844,3,2164,2,0,202206081558,-1,-1,0
9090,261518,11,17,10,17,9,213^57^98^168^203,0,sdv-pii-jhvbs,sdv-pii-1d4dx,sdv-pii-iucnv,ba8e89fc7cc43d4fec6605f1860482e0d3d3a770,0,182,,2,2,13,12,643,10,3033,2,0,202206081326,-1,-1,0
9091,172687,11,17,14,17,9,10^98^213^98^112,0,sdv-pii-2xmzo,sdv-pii-q8axw,sdv-pii-4uslo,649d02b90c5b67640c52888c4b91200d886cba83,20,180,sdv-pii-twlpf,8,2,11,18,740,4,2359,2,0,202206081790,-1,-1,0
9092,251825,14,17,14,17,6,152^39^220^211^16,94,sdv-pii-olpyj,sdv-pii-2au53,sdv-pii-2finw,649d02b90c5b67640c52888c4b91200d886cba83,3187,53,sdv-pii-f3bu4,0,4,13,19,930,2,2780,3,0,202206081230,-1,-1,0
9093,266776,16,17,10,17,6,78,0,sdv-pii-hsiqy,sdv-pii-fc8az,sdv-pii-lc775,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,798,205,sdv-pii-249k9,0,0,10,17,745,9,75,2,1,202206082314,-1,-1,0
9094,129003,10,11,11,11,9,98^10^65^173^65,0,sdv-pii-2rw9y,sdv-pii-y0kan,sdv-pii-q1yai,73d272f209161b6f831f4471cba4bf0ec88e528e,73,105,sdv-pii-5kjhc,0,9,13,11,628,6,2591,2,0,202206081737,-1,-1,0
9095,179738,15,16,14,17,0,65^86^86^65^111,0,sdv-pii-yht13,sdv-pii-r85nd,sdv-pii-4x6um,14cbe3735e6fd61add145586131b3cab9eb4280b,2,200,sdv-pii-90uvl,9,7,13,20,478,6,3059,2,0,202206080277,-1,-1,0
9096,205612,14,17,14,17,4,17^213^98^112^112,0,sdv-pii-qjk53,sdv-pii-4vgbm,sdv-pii-uj91q,0c7b8bcc1e8278af017da03e410f0d34954df254,170,136,sdv-pii-in3q2,1,4,13,20,504,12,749,2,0,202206081246,-1,-1,0
9097,267004,11,16,11,17,0,171^98^96^78^98,0,sdv-pii-b6wwi,sdv-pii-huf27,sdv-pii-u79ph,c07287c465dc24013ec0d11a16ec6b4fb88658be,1279,149,sdv-pii-6yek0,0,9,13,18,754,9,1166,6,1,202206082311,-1,-1,0
9098,222900,14,17,14,17,5,219,0,sdv-pii-fbv0c,sdv-pii-eblcw,sdv-pii-w7kq6,2ecd0cd45b37ba63548593fd4198efcdfd427983,1,34,sdv-pii-nt582,2,2,13,14,508,16,2559,2,0,202206081226,1,-1,40
9099,203845,14,17,14,17,0,112^15^117^78^205,0,sdv-pii-z8aj9,sdv-pii-p8nof,sdv-pii-o3noq,a7d8f3492b4b80d8e5a8ce5855fb7d129ec7b2b3,2,63,sdv-pii-pp688,0,0,13,12,1140,3,1417,6,1,202206081168,-1,-1,0
9100,259015,10,17,14,17,9,78^8^98^0^10,0,sdv-pii-pr5t9,sdv-pii-hat4p,sdv-pii-12xgc,0c7b8bcc1e8278af017da03e410f0d34954df254,1713,192,sdv-pii-qp7su,0,9,11,20,1439,5,359,3,1,202206080973,-1,-1,0
9101,131021,16,17,14,11,0,17^104^114^86^25,65,sdv-pii-3rrxn,sdv-pii-pqfux,sdv-pii-i75cq,2aaea754e8a72ddcb00386251dd1249b215ec97a,3187,92,sdv-pii-u8npf,0,0,13,16,1415,12,904,2,0,202206081664,-1,-1,0
9102,128995,15,17,16,17,7,8^168,0,sdv-pii-phvll,sdv-pii-j68vt,sdv-pii-0x4ub,0c6511c2a3ee845891c5658d37d9b61a1e7a4179,0,45,sdv-pii-xugea,7,8,13,15,78,6,857,4,0,202206081501,1,-1,0
9103,246263,16,17,14,17,5,78^27^25^0^182,0,sdv-pii-9ebms,sdv-pii-8cqvj,sdv-pii-emt0i,7c660d6a3deaa17bc11329e02198c3c68c273264,178,39,sdv-pii-2047u,0,0,13,17,642,15,2552,3,0,202206081897,-1,-1,0
9104,145083,14,17,14,17,7,168,0,sdv-pii-1k560,sdv-pii-1d47d,sdv-pii-d56t6,645e57afbbafce5159ab7fe956837c40103f33c9,2214,32,sdv-pii-4mu47,0,0,13,20,219,5,527,6,0,202206080938,-1,-1,0
9105,280125,10,11,16,17,7,109^98^98^44^118,0,sdv-pii-l7dwt,sdv-pii-pyjhf,sdv-pii-v6d0o,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,963,211,sdv-pii-km6pw,6,0,13,20,716,9,177,4,0,202206082031,-1,-1,0
9106,158373,10,17,14,17,9,220^16^152^98^78,0,sdv-pii-u9bv8,sdv-pii-t7hcy,sdv-pii-k99gu,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,0,3,sdv-pii-98vy7,1,0,13,20,1184,8,1956,2,1,202206081292,-1,-1,0
9107,259704,15,14,14,15,0,16^63^168^220^142,0,sdv-pii-zgpmm,sdv-pii-yngc4,sdv-pii-2mm52,9e5226ef81bf205dfe0ceefd6b7124ead82a6416,2682,215,sdv-pii-ju02z,4,7,13,20,550,10,49,3,0,202206081543,-1,-1,0
9108,150401,16,17,14,17,9,26^147,0,sdv-pii-w0sua,sdv-pii-6db12,sdv-pii-nuybn,7688083b3c33431c515273d1b258094d55b4cc5d,273,189,sdv-pii-krx35,9,9,11,18,1053,7,758,2,0,202206081848,-1,-1,0
9109,177280,10,17,10,17,9,39^86^168^56^25,0,sdv-pii-05tz2,sdv-pii-vk200,sdv-pii-2s8wk,a88191df38f1520b338e6e493c27001c51ca5105,3187,41,sdv-pii-9ymu0,0,9,13,16,1220,3,752,8,0,202206082311,-1,-1,0
9110,280937,16,17,14,17,6,98^10^65^173^65,0,sdv-pii-3gdbw,sdv-pii-hclk8,sdv-pii-sq6sk,3a705744387ea91d68ce6b8172b528c53df49185,241,206,sdv-pii-mwtmh,0,0,11,18,813,15,2535,2,0,202206082304,-1,-1,0
9111,129308,10,17,14,17,9,98^98^10^86^74,0,sdv-pii-39z1l,sdv-pii-c2s40,sdv-pii-csf2v,51c950c90481a0398cee076b7d22e0a9af49b79c,953,206,sdv-pii-zolqe,6,7,13,19,1124,3,1818,2,1,202206081102,-1,-1,0
9112,282163,11,17,14,17,4,216^0^213^199^0,0,sdv-pii-pw6dn,sdv-pii-ctc4p,sdv-pii-8r8qh,32821a20916400e7432f2284a15af0143e2c0150,644,101,sdv-pii-0cxcl,0,8,10,20,1454,4,405,2,0,202206081672,-1,-1,0
9113,221789,16,11,14,11,0,168^171^216^104^203,0,sdv-pii-9z3hj,sdv-pii-1c1jl,sdv-pii-eovii,06c915cccebc58492214cd3122da3d2812065249,3187,71,sdv-pii-fmyun,9,5,13,20,171,7,1877,4,0,202206081845,-1,-1,0
9114,218550,14,17,14,17,0,56^140^16^17^142,0,sdv-pii-ssuxz,sdv-pii-o3ik4,sdv-pii-v56vm,645e57afbbafce5159ab7fe956837c40103f33c9,1,212,sdv-pii-mmzwq,3,0,13,20,32,5,439,2,1,202206080642,-1,-1,0
9115,110287,15,17,14,16,7,78^98^98^0^98,0,sdv-pii-jtvuf,sdv-pii-gjj6f,sdv-pii-wgpz6,9959f2ef265e8c0d277f00e7dc06290698cdf089,2,209,sdv-pii-gzl25,0,2,11,18,1290,11,279,2,1,202206081786,-1,-1,0
9116,246110,16,17,14,17,0,168^199^109^213^44,0,sdv-pii-2qsww,sdv-pii-4o1ku,sdv-pii-10400,58ad3133d62eb8b16254077e49ece31be9c8e306,2834,61,sdv-pii-d8gcl,0,4,13,20,948,12,721,2,0,202206081834,-1,-1,0
9117,138098,16,17,14,17,8,173^86^39^109^117,0,sdv-pii-hx8zf,sdv-pii-n3urk,sdv-pii-fk6tk,20f2dccfc6385cd39c86ce8988673c49e3729591,284,18,sdv-pii-iqkwf,7,9,13,15,954,10,995,2,0,202206081914,-1,-1,0
9118,252287,14,17,10,17,8,171^167^112^206^213,0,sdv-pii-ob29j,sdv-pii-669dy,sdv-pii-ig248,c79f10cf00438f227d16311908a4e5484ed18dda,301,215,sdv-pii-81sb7,1,3,13,17,1395,4,1868,4,0,202206082037,-1,-1,0
9119,189744,14,17,14,17,3,168^171^216^104^203,0,sdv-pii-d16t0,sdv-pii-eg567,sdv-pii-s59sc,af3e110be5f79477a25b897af5115acff0e56cbb,496,165,sdv-pii-p6c87,4,9,13,20,163,10,2494,2,0,202206081965,-1,-1,0
9120,118256,14,17,14,17,9,219,0,sdv-pii-263ff,sdv-pii-w6x5f,sdv-pii-2fu7v,14cbe3735e6fd61add145586131b3cab9eb4280b,1,203,sdv-pii-ceof4,0,3,13,19,779,9,2092,2,0,202206081652,-1,-1,0
9121,222884,15,14,14,11,7,51,0,sdv-pii-yr0bl,sdv-pii-c7nn9,sdv-pii-8fkhc,6d8382f7ffdb75d21dd8a7a67d35db67a5cf4b94,2,39,sdv-pii-d5ccu,0,0,11,17,1242,5,2543,10,0,202206081372,-1,-1,0
9122,164369,10,15,16,13,0,86^86^8^71^169,0,sdv-pii-t9sve,sdv-pii-00htw,sdv-pii-8lik4,1dd6356024ba2b1cec89012ebff4a34baa88d34e,3187,212,sdv-pii-uopqr,0,0,11,13,887,4,2755,2,0,202206081981,-1,-1,0
9123,197224,14,17,16,17,4,152^65^39^65^10,161,sdv-pii-vm30s,sdv-pii-i0k0p,sdv-pii-rk0a7,39c20be9cce448a7128ede705bc005bbd0a60a63,3187,202,sdv-pii-eyk35,0,0,13,18,854,2,1244,4,0,202206081983,-1,-1,0
9124,188472,14,15,14,15,4,0,0,sdv-pii-ilubp,sdv-pii-dvnq7,sdv-pii-4uu70,1eba881ea576fc05dfe457dd2111cd1505caa5a8,211,85,sdv-pii-j7rrp,8,0,13,20,513,4,2743,2,1,202206082211,-1,-1,0
9125,161730,14,17,11,17,4,78,0,sdv-pii-htpv8,sdv-pii-u2xiy,sdv-pii-fnxas,121eacca77fc36a02d7cb6be12d8a9f3b369905a,3187,184,sdv-pii-ms833,9,8,11,20,746,5,1273,4,0,202206080863,-1,-1,0
9126,257244,14,17,14,11,0,104^25^112^114^98,0,sdv-pii-czrdk,sdv-pii-bauy1,sdv-pii-8xhmq,9d5d439d8c887a778e8f90e3299c760d0d1e613d,1732,8,sdv-pii-0ons9,0,6,13,17,1308,11,2800,2,1,202206082157,-1,-1,0
9127,172755,11,17,14,11,5,65^168^153^65^0,0,sdv-pii-8zs64,sdv-pii-dmvzf,sdv-pii-r3664,32821a20916400e7432f2284a15af0143e2c0150,3187,114,sdv-pii-c3bo8,2,0,13,20,568,4,2141,8,0,202206082311,-1,-1,0
9128,167416,16,17,10,11,0,16^63^168^220^142,0,sdv-pii-xzrj5,sdv-pii-nv4zn,sdv-pii-1p8eo,649d02b90c5b67640c52888c4b91200d886cba83,190,147,sdv-pii-ztetz,0,9,13,15,286,4,365,2,0,202206082267,-1,-1,0
9129,230582,10,17,10,17,8,112^191^143^16^220,0,sdv-pii-12hm1,sdv-pii-29edp,sdv-pii-zelsd,67559df503b83f1dcb95068cb324e4efd92d0de7,138,97,sdv-pii-486v9,1,0,13,18,1343,18,654,2,0,202206080685,-1,-1,0
9130,227436,15,11,14,14,2,78^112^8^57^157,0,sdv-pii-ynyh9,sdv-pii-x6kk0,sdv-pii-qy04n,649d02b90c5b67640c52888c4b91200d886cba83,7,120,sdv-pii-av0cz,1,1,13,17,723,6,2993,2,0,202206080764,-1,-1,0
9131,213176,16,17,14,17,2,17^195^216^112^171,0,sdv-pii-u2uhp,sdv-pii-0felr,sdv-pii-iarkq,f8522f3692a0433a305f37d32b16e94df3d6cc22,14,206,sdv-pii-c0toa,0,0,13,16,1336,9,313,2,0,202206081702,-1,-1,100
9132,235553,14,17,14,17,2,152^65^39^65^10,0,sdv-pii-v0zed,sdv-pii-1y8gg,sdv-pii-je71s,1a3af1f28e25bedb03dc170b923e9c2c819b805f,0,148,sdv-pii-dnjkx,9,6,13,16,789,7,1586,7,0,202206080693,-1,-1,0
9133,263023,11,16,14,17,9,65^0^63^65^98,0,sdv-pii-4b6ep,sdv-pii-svf64,sdv-pii-5gwcn,e9b246565ea0affb4340f5ce05711f06c0a579a1,0,179,sdv-pii-0gkxt,4,0,13,18,1362,1,2721,3,0,202206081074,-1,-1,0
9134,124663,14,17,14,17,9,10^98^213^98^112,0,sdv-pii-grj8h,sdv-pii-jetlk,sdv-pii-yuw7h,1eba881ea576fc05dfe457dd2111cd1505caa5a8,0,218,sdv-pii-vta4r,0,4,13,20,185,21,3070,2,0,202206081442,-1,-1,0
9135,170830,14,17,14,17,0,112^112^100^0^112,0,sdv-pii-tpbor,sdv-pii-6xraw,sdv-pii-rp460,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,171,121,sdv-pii-d578i,0,0,13,20,1191,6,1971,3,0,202206082317,-1,-1,0
9136,164776,10,16,14,16,9,78^98^0^98^98,0,sdv-pii-zygey,sdv-pii-ntoii,sdv-pii-zehtp,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,3187,153,sdv-pii-bsvs5,0,6,14,17,866,3,2394,6,0,202206081861,-1,-1,0
9137,163884,14,17,14,17,3,98^98^78^112^112,0,sdv-pii-6epq2,sdv-pii-ew69y,sdv-pii-2h0c7,645e57afbbafce5159ab7fe956837c40103f33c9,1907,215,sdv-pii-rvhpz,4,6,13,19,352,7,896,3,1,202206081699,-1,-1,0
9138,208402,10,17,14,17,4,10^78^168,0,sdv-pii-od9ar,sdv-pii-si28z,sdv-pii-mhzfg,649d02b90c5b67640c52888c4b91200d886cba83,0,156,sdv-pii-uypg7,0,0,13,20,769,12,3023,2,0,202206081135,-1,-1,0
9139,221983,15,17,14,17,2,168^112^112^98^65,0,sdv-pii-bqo0i,sdv-pii-w46vj,sdv-pii-tqqri,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,2001,202,sdv-pii-5fbk7,3,0,13,20,157,17,17,2,0,202206081846,-1,-1,0
9140,167644,11,17,10,17,2,98^98^78^98^0,0,sdv-pii-6dmqg,sdv-pii-ctjh1,sdv-pii-kwde7,e63500d24701ff7443656516d7f95268adfc9632,0,147,sdv-pii-m30vm,8,0,13,20,1058,12,2674,3,0,202206081424,-1,-1,0
9141,229459,14,17,14,17,9,216^59^195^166^133,0,sdv-pii-p6noy,sdv-pii-kmcsm,sdv-pii-6c3fr,8dbba6fa7798c385124ff591904f7dac1c2036c1,2734,98,sdv-pii-wh6z5,8,9,13,20,525,7,2033,2,0,202206082218,-1,-1,0
9142,124970,16,17,14,17,9,0,0,sdv-pii-gwmeb,sdv-pii-2u0fn,sdv-pii-ikx9h,14cbe3735e6fd61add145586131b3cab9eb4280b,0,183,sdv-pii-1eejy,0,0,13,20,55,18,1772,2,0,202206081135,1,-1,0
9143,275208,14,17,14,17,8,98^98^78^109^21,0,sdv-pii-cu4ed,sdv-pii-0l44o,sdv-pii-77w2i,4812cc4eada85eb14f51741f18cb13c45868e560,0,88,sdv-pii-qfvoz,1,2,13,20,1321,14,459,2,1,202206081417,-1,-1,0
9144,152625,15,17,14,17,9,171^0^100^182^59,0,sdv-pii-exum3,sdv-pii-1m0tt,sdv-pii-ckfw7,db8f96150d0994b8829f81245777be46b3d1e8b6,0,179,sdv-pii-zp1r6,1,0,11,16,1227,6,2704,2,1,202206080434,-1,-1,0
9145,207545,10,17,14,15,7,168^96^112^57^98,0,sdv-pii-1mgiy,sdv-pii-09to9,sdv-pii-nnnne,0c7b8bcc1e8278af017da03e410f0d34954df254,25,176,,0,0,13,20,1010,3,2391,2,1,202206081791,-1,-1,0
9146,207316,14,17,14,17,9,78^220^62^199^169,0,sdv-pii-ouhg8,sdv-pii-tk9p2,sdv-pii-plr3z,fb9e931ea391faa3721cb9030738783293385dea,1,23,sdv-pii-fmob8,0,9,13,19,653,4,2096,6,0,202206080613,-1,-1,0
9147,164620,16,17,14,17,9,219^207^65^65^65,0,sdv-pii-u2ne4,sdv-pii-s0q7u,sdv-pii-chvcp,f35741cd210122d324e6487273131e506e0838b4,0,185,sdv-pii-tuegl,0,1,13,14,763,17,3106,2,0,202206081741,-1,-1,0
9148,158107,14,17,14,17,0,16^39^207^0^220,0,sdv-pii-m1gvm,sdv-pii-59n0z,sdv-pii-9cs97,8dbba6fa7798c385124ff591904f7dac1c2036c1,2698,155,sdv-pii-hwuvs,0,0,11,16,1401,6,2177,2,1,202206082184,-1,-1,0
9149,250393,11,17,11,11,4,0,0,sdv-pii-awtg8,sdv-pii-cp1f5,sdv-pii-iav29,a3bd4f5eaa5596206cb91f5931fa472d8d37e914,3,137,sdv-pii-awpm0,0,0,13,14,1024,5,1426,2,1,202206082277,-1,-1,0
9150,196162,14,17,14,17,6,157^44^171^109^203,0,sdv-pii-cm5pu,sdv-pii-3h1yc,sdv-pii-uqsd4,7f62f107159c186104f1f6ca53d9e79c01d1987d,0,179,sdv-pii-k0pob,5,0,10,20,891,4,310,2,1,202206080935,-1,-1,0
9151,225503,14,17,14,15,0,17^86^98^112^98,0,sdv-pii-4ql43,sdv-pii-3i4r9,sdv-pii-tyuh4,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,2700,143,sdv-pii-x3nmf,6,9,11,20,425,8,1045,2,0,202206081083,-1,-1,0
9152,244029,16,17,14,15,6,171^10^98^98^220,0,sdv-pii-i3oga,sdv-pii-tbifj,sdv-pii-bnnqp,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,2799,94,sdv-pii-imoo0,0,9,13,20,747,6,1902,2,0,202206082300,-1,-1,0
9153,195156,14,16,14,17,7,117^169^219^86^199,0,sdv-pii-94u2v,sdv-pii-mic2l,sdv-pii-77nz2,3a705744387ea91d68ce6b8172b528c53df49185,0,93,sdv-pii-7v9s5,0,1,13,14,414,5,2668,2,0,202206081144,-1,-1,0
9154,148608,11,17,16,17,0,191,0,sdv-pii-gdsjw,sdv-pii-6i4el,sdv-pii-cfr1f,58ad3133d62eb8b16254077e49ece31be9c8e306,0,122,sdv-pii-fi0ej,6,9,11,16,1404,3,1874,5,1,202206082248,-1,-1,0
9155,283330,14,11,14,17,7,213^96^171^78^104,0,sdv-pii-9pjxy,sdv-pii-pehlw,sdv-pii-dge7j,acd669df05b510fe7854cbc1a1c8fa6e3508c18a,11,179,sdv-pii-ggf8s,0,8,13,20,1210,14,3032,3,0,202206081865,-1,-1,0
9156,142544,14,17,14,11,4,169^213^25^57^44,0,sdv-pii-dsa9f,sdv-pii-wahk7,sdv-pii-lwpsy,32821a20916400e7432f2284a15af0143e2c0150,1,56,sdv-pii-otn29,2,7,13,15,976,6,1881,5,0,202206082069,-1,-1,0
9157,206575,10,15,14,12,0,171^0^98^65^153,0,sdv-pii-jya6v,sdv-pii-y6zy5,sdv-pii-z6d9q,39c20be9cce448a7128ede705bc005bbd0a60a63,638,104,sdv-pii-t0tjq,4,0,10,20,438,4,2529,2,1,202206081507,-1,-1,0
9158,132168,14,17,14,17,0,96^171^16^40^96,0,sdv-pii-afu2o,sdv-pii-5mvbu,sdv-pii-dfx7i,121eacca77fc36a02d7cb6be12d8a9f3b369905a,1747,216,sdv-pii-xxmks,0,9,11,20,618,8,1001,2,1,202206082254,-1,-1,100
9159,245270,14,15,14,17,4,98^65^65^98^98,0,sdv-pii-cd3jx,sdv-pii-tmsf3,sdv-pii-iqm9s,772b4a2593c3aa2590291f25d4bbc463a9ac49a2,29,202,sdv-pii-1rklr,7,9,11,18,790,9,1035,2,0,202206081525,1,-1,0
9160,186075,10,16,14,11,4,220^16^152^98^78,0,sdv-pii-mrnl5,sdv-pii-egdth,sdv-pii-bdpjj,0c7b8bcc1e8278af017da03e410f0d34954df254,1404,212,sdv-pii-kpknm,2,0,13,18,1123,6,135,3,1,202206082062,-1,-1,0
9161,285758,11,17,14,17,3,199^78^140^169^112,0,sdv-pii-jz8ox,sdv-pii-m7saw,sdv-pii-ry0pg,4078677c6108b2790fa5ea56bcccdc852e6df35f,0,100,sdv-pii-gdnvu,0,7,13,14,1430,3,2424,4,0,202206082271,-1,-1,0
9162,193625,10,17,14,17,9,117^169^219^86^199,0,sdv-pii-otdzu,sdv-pii-3i9zd,sdv-pii-vni3d,14cbe3735e6fd61add145586131b3cab9eb4280b,23,140,sdv-pii-rufnk,9,0,13,13,847,2,2238,3,0,202206081589,-1,-1,0
