,log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
7559,874878736,0,100680,3,2,39,315,2,29,3,19,297,2504,7,15814,20360,10,1539,5,66,1,195,40,15,10.0,36132^31314^13379^19030^31470,1653^1227^1036^2017,190^312^162^114,24107,1218,173,202206030919,191^142^72^168^39,0,17
7560,504488824,0,100680,7,2,38,146,2,29,2,14,143,2079,7,14917,15442,8,1476,5,13,1,338,27,20,10.0,26994^23801^29996^17972^31751,1524^1542^1126^1515^1304,190^162^121^168,24107,1218,173,202206031281,50^128^39^153^168,7,17
7561,937578294,0,100938,5,2,25,399,2,24,8,31,126,1558,3,35717,12194,8,1998,5,47,1,162,14,20,0.0,24653^20191^27418^26163^14199,1220^1633^1410^1173^1404,332^212^325^312^114,24107,1218,173,202206030880,86^39^152^169^16,8,17
7562,395972916,0,100520,8,2,30,256,4,12,8,35,273,2364,7,34516,10380,7,2064,5,17,1,186,30,15,10.0,34999^21493^20284^10873^30172,1230^1169^1518^1036^1244,106^372^168,24107,1218,196^257^301^240^176,202206030712,205^98^108^199^37,9,17
7563,882097843,0,100869,7,2,25,287,2,28,2,20,166,2433,7,20537,12423,2,1408,5,68,1,250,25,16,10.0,23918^35565^23183^17535^33535,1112^1373^1719^1633^1340,336^162^346,24107,1218,173,202206031609,194^86^112^119^114,5,17
7564,686030918,0,101058,8,3,28,169,5,31,2,15,143,1761,7,25601,12103,8,1090,4,27,1,153,34,19,0.0,24760,1195^1613^1149^1036^1795,367^312^250^114^372,24107,1218,173,202206031237,65^112^10^44^219,9,17
7565,761124249,0,101557,6,2,28,415,4,22,7,24,130,1855,7,16561,15719,8,1252,4,16,1,276,26,16,10.0,13483^13267^12212^27877^15770,1856,111^162,24107,1218,173,202206030597,173^16^116^96^199,9,17
7566,572692978,0,101287,8,2,30,402,2,21,3,18,244,2105,7,18932,20746,8,1579,4,59,1,286,26,19,10.0,23475^23285^31517,1542^1220,312^114,24107,1819,173,202206030416,88^140^207^176^15,9,16
7567,38465407,0,101474,5,2,28,227,2,29,2,13,122,2164,7,10340,14283,7,1100,5,14,1,365,24,15,10.0,31764^20967^31372^20827,1858^1082^1036^1392^2001,190^312^168,24107,1218,173,202206029799,168^195^173^131,4,17
7568,445646880,0,100029,5,2,24,186,4,33,2,23,128,2563,7,33946,15087,10,1236,4,13,1,341,49,14,10.0,14737^25802^32492^13240^33873,1126^1037^1730^1719^1382,312^280^162^305^367,24107,1218,173,202206030811,16^173^168^151^65,9,17
7569,314206338,0,101639,6,2,30,161,3,23,3,27,243,1659,7,15316,21545,7,1526,4,15,1,166,44,18,10.0,13281^35265^13510^19176^15460,1858^1082^1036^1392^2001,190^336^312^321^162,24107,1218,173,202206030209,74^0^98^112^22,9,17
7570,849171544,0,101021,5,2,13,127,3,18,6,32,229,1571,7,10281,18867,10,1157,4,23,1,322,23,25,10.0,29355^17008^29996^15603^28637,1913^1356^1982^1340^1216,190^208^199^162^152,24107,1218,173,202206030881,8^168^44^44^85,0,17
7571,859016895,0,101102,9,4,43,368,5,24,2,15,164,2086,6,10717,17063,10,1072,5,64,1,365,23,17,0.0,11285^32300,1613^1161,280^162,24107,1218,173,202206030176,98^173^211^199^37,9,17
7572,383282585,0,100056,3,2,19,195,2,34,8,32,345,2343,6,25230,17439,8,1361,4,56,1,228,49,14,10.0,14737^25802^32492^13240^33873,1126^1037^1730^1719^1382,305^327^344^317^301,24107,1218,173,202206030709,98^98^39^98^122,3,17
7573,819165613,0,100322,5,2,14,141,2,29,6,36,312,1604,7,19590,12700,8,1788,4,48,1,121,50,15,10.0,33434^19487^29524^29568^22548,1690,186^162^301,24107,1218,173,202206031288,57^17^108^112^98,9,17
7574,102280443,0,100201,3,2,22,337,2,26,8,25,350,1672,4,35097,21404,8,1571,5,49,1,106,51,19,10.0,34999^21493^20284^10873^30172,1837,312^162^208^168^321,24107,1013,196^257^301^240^176,202206030440,168^36^206^161^199,9,17
7575,634489573,0,100479,5,4,21,359,3,31,3,19,265,2324,7,21163,11569,10,1393,4,13,1,189,48,16,10.0,26022^35422^19030^16502,1903^1892^1466^1014^1537,162^190^240^280^206,24107,1218,173,202206030287,65^98^98^201^78,4,17
7576,475681858,0,100960,7,2,26,238,3,29,8,35,329,1576,4,22786,23104,7,1841,3,25,1,260,12,19,10.0,14737^21424^15061^19942^27576,1005^1478^1173^1134^1741,332^212^325^312^114,24107,1218,173,202206031067,157^39^192^199^44,9,17
7577,941969831,0,101501,5,2,33,133,5,28,8,14,130,2551,7,14841,21913,8,1803,5,68,1,346,26,15,10.0,18800^10625^28770^16402^12040,1112^1373^1719^1633^1340,190^312^186^179^150,24107,1218,173,202206030603,67^8^123^65^157,9,17
7578,302038203,0,100429,5,2,17,117,2,21,2,23,122,2537,7,21335,16206,8,1008,4,31,1,291,48,14,10.0,35176^18047^33264^29073^35465,1438^1068^1112^1690^1404,198^321^114^312^106,24107,1218,173,202206030428,98^98^94^186^44,9,17
7579,349627292,0,100380,6,2,16,287,5,29,2,16,250,2576,4,26337,11954,8,2052,4,64,1,111,49,16,0.0,30157^10625^25286,1524^1542^1126^1515^1304,184^309^344^304,24107,1218,173,202206030410,98^27^78^199^168,9,17
7580,112155466,0,100024,5,2,15,410,2,31,4,23,357,1594,7,24257,12376,8,1348,4,19,1,127,52,15,10.0,14737^25802^32492^13240^33873,1690^1036^1291^2066,312,24107,1218,173,202206030575,16^173^168^151^65,5,17
7581,642391266,0,100437,8,2,43,134,2,34,2,19,283,1909,6,32925,23011,8,1792,4,37,1,104,45,17,10.0,15764,1858,293,24107,1218,173,202206030682,98^27^78^199^168,9,17
7582,725173435,0,101332,5,2,36,259,2,34,7,15,246,2063,7,31722,18329,8,1099,4,39,1,167,14,22,0.0,16700^16760^15472^13929^35534,1892^1955^1499^1828^1795,336^162^346,24107,1218,173,202206031344,168^195^173^131,5,11
7583,491160234,0,100016,8,2,13,163,5,34,5,32,321,1847,3,35238,10571,8,1634,4,19,1,279,44,20,10.0,10526^21881^15238^25270^24185,1041^1518^1466^1795,305^327^344^317^301,24107,1218,173,202206031419,98^78^168^8^0,9,17
7584,770371303,0,100236,7,4,38,261,2,33,5,16,307,2038,7,24572,10315,8,1611,4,33,1,155,52,17,10.0,24429^21001^24896^27947^24271,1942,190^162^121^168,24107,1218,173,202206030753,0,9,17
7585,195437523,0,100080,5,2,40,431,2,34,8,29,181,1858,7,35045,21688,10,1018,4,18,1,122,27,19,10.0,33434^19487^29524^29568^22548,1636^1044^1692^1302^1482,306^162^114^152^344,24107,1218,173,202206030317,65^219^50^83^145,9,17
7586,172751327,0,100492,8,2,12,108,3,29,8,31,271,1968,7,18473,18699,8,1022,5,18,1,160,26,18,10.0,19379^14658^35034^26452^16402,1482^1097^1633^2066,152^305^162^367^190,24107,1218,173,202206031226,117^194^199^65^128,9,17
7587,395050858,0,100308,6,2,35,130,5,21,5,26,290,2511,7,26973,17506,8,1076,5,51,1,114,51,14,10.0,19379^14658^35034^26452^16402,1996^1078^1170^1962^1426,198^162,24107,1218,173,202206030472,168^216^121^50^46,9,15
7588,242214594,0,100771,7,4,13,115,2,31,3,25,140,1658,4,25972,12532,2,1040,3,46,1,162,22,20,0.0,23416^20596^34721^18277^28274,1236^1061^1518^1535^1637,152^305^162^367^190,24107,1218,173,202206030381,168^216^98^57^112,8,17
7589,307910265,0,100341,3,2,44,326,4,14,6,29,163,1664,6,26629,12912,7,1662,3,14,1,148,17,25,0.0,14748^35040^34315^26095,1636^1044^1692^1302^1482,162,24107,1218,173,202206030480,168^36^206^161^199,9,17
7590,688890059,0,100675,3,2,28,319,5,19,8,24,114,1795,7,12966,10252,10,1115,4,16,1,270,47,14,10.0,28511^27018^31186^33562^31010,1511^1831^1518^2041^1173,336^162^346,24107,1218,173,202206030273,98^86^86^206^39,4,17
7591,725240118,0,100056,6,2,32,322,5,33,5,23,228,2417,4,24782,16267,8,1480,4,13,1,127,20,15,10.0,29476,1036^1779,306^162^114^152^344,24107,1218,173,202206031617,57^98^22^98^112,4,17
7592,709063271,0,101281,5,2,19,160,4,12,3,30,109,2484,7,17892,14693,8,1388,4,20,1,345,48,14,10.0,21493^28290,1522^1914^1717^1875^1065,301^121^246^312^114,23345,1218,173,202206030995,25^169^168^116^67,4,17
7593,267103007,0,100403,7,4,36,114,2,14,8,28,156,2523,7,14464,20288,5,1500,4,50,1,211,33,20,10.0,14748^35040^34315^26095,1036^1779,190^325^257,24107,1218,173,202206030298,168^98^78^112^191,0,17
7594,760706349,0,100494,5,4,23,221,2,33,6,32,304,1825,7,33485,20583,3,1880,5,56,1,113,27,20,0.0,14748^35040^34315^26095,1639^1363^1155^1481,190^350^344^162^132,24107,1218,173,202206031265,171^98^44^112^178,7,17
7595,684863851,0,100433,5,2,31,437,4,34,3,27,212,2227,7,21491,12850,8,1395,4,17,1,117,29,21,10.0,11623^13391^22937^15355^12298,1230^1169^1518^1036^1244,198^321^114^312^106,24107,1218,173,202206030840,98^27^78^199^168,3,17
7596,717953192,0,101380,5,2,13,196,4,34,7,26,337,1720,4,18840,23540,7,1064,3,27,1,359,27,19,10.0,11434^31342^23565^35828^15203,1819^1112^1014^1114^1611,190^208^199^162^152,24107,1218,173,202206031079,168^195^173^131,7,17
7597,214329954,0,101567,6,4,19,195,2,32,5,17,114,2268,7,22546,14937,4,1151,5,42,1,304,16,17,0.0,24495^21172^17926^12566^11144,2057^1535^1590,190^240^181^197^312,24107,1218,173,202206030109,173^16^116^96^199,6,17
7598,199538307,0,101275,3,2,23,127,3,13,5,30,330,2196,7,13315,22342,8,1028,4,25,1,349,49,16,10.0,22130^24608^11811^19352^29226,1023^1611^1964,344^199^301^162^240,24107,1218,173,202206031242,78^98^50^112^98,5,17
7599,488912305,0,100441,3,4,43,387,2,32,7,19,259,1785,7,34723,22421,8,1683,4,17,1,301,38,14,10.0,34510^31470^23008^21959^14946,1996^1078^1170^1962^1426,198^321^114^312^106,24107,1218,173,202206030478,71,9,17
7600,105059833,0,101485,3,2,35,440,2,29,6,34,109,2469,7,29021,21246,10,1486,4,27,1,348,25,15,10.0,17020^16176^18917^15519^16502,1363^1619^1433^1482^1982,190^336^312^321^162,24107,1218,173,202206030650,168^109^63^172^81,0,17
7601,192062358,0,101156,5,4,24,237,3,34,8,33,161,2261,7,31217,23224,7,1883,4,61,1,250,24,23,0.0,27741^28511^34078^23554^34493,1611^1964^1690,197^152,24107,1218,173,202206030569,98^98^78^50^44,8,17
7602,997309137,0,100681,5,2,17,386,3,34,6,24,316,2045,7,33403,10667,2,2019,5,60,1,107,13,23,10.0,11346^28230^19879^13620^16625,1142^1626^1037^1382^1077,306^240^150,24107,1218,173,202206030226,98^98^94^186^44,3,17
7603,858120015,0,100306,6,4,43,378,2,32,3,29,193,2304,6,25707,18338,8,1407,4,33,1,372,44,14,10.0,35330^29524^36353^15603^12537,1447^1112^1506^1518^1044,162^312,24107,1411^1466^1345^1955^1067,173,202206030796,171^27^27^168^25,4,17
7604,194280260,0,100523,5,2,19,135,2,12,6,33,232,2354,7,34650,10155,8,1624,4,52,1,226,37,14,10.0,33475^32702^29399^24984^36215,1034^1236^1173,114^168,24107,1218,173,202206030372,98^98^94^186^44,8,17
7605,405812733,0,101209,4,2,24,418,5,18,2,25,185,1793,7,22798,14824,3,1654,5,56,1,140,45,15,10.0,27503^15345^35338,1898^1324^1516^1831^1637,240^141^114^344,24107,1218,173,202206030736,88^140^207^176^15,7,17
7606,298457683,0,100731,5,2,22,134,3,19,6,27,304,2185,4,32765,11319,8,1839,5,42,1,292,12,29,10.0,12825^13723^23653^27223^32443,1819^1112^1014^1114^1611,280^162^190^240^350,24107,1218,173,202206030309,86^195^216^16^171,0,16
7607,961300573,0,101272,7,2,35,435,5,32,3,26,205,2541,7,11063,19594,8,1339,5,13,1,365,35,14,10.0,16700^16760^15472^13929^35534,1197^1403^1611^1460^1518,301^257^240,24107,1218,173,202206030879,98^163^112^104^17,9,17
7608,569691455,0,100161,5,2,31,392,3,14,3,32,112,1723,7,10277,14340,8,1574,5,29,1,136,22,14,10.0,19771^15661^30907^16661^17440,1636^1044^1692^1302^1482,186^304,24107,1218,173,202206029967,96^50^45^88^56,8,17
7609,542657283,0,101067,8,2,41,256,5,33,2,17,273,1523,7,23849,19676,5,1350,4,68,1,129,48,18,0.0,10807^24608^20119^14384^30824,1481^1577^1650^1624^1498,332^212^325^312^114,15684^26873^20049^24330^15472,1218,181,202206031211,27^86^98^27^78,0,17
7610,986633153,0,101362,3,2,29,203,2,34,2,20,305,1431,7,28560,11203,8,1811,4,38,1,359,45,15,10.0,27741^28511^34078^23554^34493,1863^1036^1887^1007^1426,168^312^309^344,24107,1218,173,202206030515,168^195^173^131,5,17
7611,311145313,0,101259,3,2,29,388,2,26,8,35,193,1344,7,36005,18676,8,1009,5,16,1,229,42,19,10.0,16669^36202^19184^19030^26132,1392^1041^1982^1518^1036,198^321^114^312^106,24107,1218,173,202206031031,98^98^78^50^44,9,17
7612,597416171,0,101298,5,2,14,222,5,25,3,23,142,1666,7,15336,16327,8,1681,4,59,1,344,43,20,10.0,27741^28511^34078^23554^34493,1106^1049^2057^1155^1235,306,16146,1218,196^257^301^240^176,202206030254,171^98^98^199^183,9,17
7613,988213506,1,101587,4,2,16,272,2,33,3,15,205,2136,7,32966,17347,3,1078,5,46,1,189,44,22,10.0,20967^22506^21493^35196^28726,1858^1082^1036^1392^2001,240^199^372^321^349,24107,1411^1466^1345^1955^1067,173,202206030696,78^143^98^98^98,5,16
7614,173741717,0,100153,6,4,31,374,3,32,3,18,281,2549,7,35666,11500,8,2028,4,15,1,211,23,17,10.0,31706^11939^19171,1858,312^280^162^305^367,24107,1218,173,202206030666,67^173^17^112^98,3,17
7615,174134904,0,100015,5,2,27,238,2,21,2,13,185,2410,3,10633,10995,8,1306,4,14,1,250,31,20,10.0,24055^14747^13947^26228^31382,1112^1245^1354^1637^1499,190,24107,1218,173,202206031670,98^78^168^8^0,5,17
7616,553703966,0,101092,6,2,21,355,4,13,3,22,259,1804,4,13465,14180,3,2075,5,43,1,102,34,23,10.0,29996,1112^1026^1404^1690^1216,190^168^114^240^257,24107,1218,173,202206030610,78^98^44^57^98,7,17
7617,855131120,0,100427,7,2,23,362,2,18,3,24,204,2374,3,35664,18162,8,1311,4,33,1,219,38,16,10.0,22148^11164^27955^33167^14832,1034^1236^1173,190^162,24107,1218,173,202206031073,168^86^114^59^78,9,16
7618,323033815,0,100580,6,2,26,367,5,13,8,29,134,1227,7,35162,13638,8,1023,4,20,1,274,26,14,10.0,11623^13391^22937^15355^12298,1008^1635^1548^1666^1230,312^367^168^344^152,24107,1218,173,202206030870,194^86^112^119^114,4,17
7619,742411806,0,101605,5,2,29,221,3,13,8,30,189,2354,7,22243,21514,10,1832,4,51,1,355,38,14,10.0,20967^22506^21493^35196^28726,1195^1296^1819^1373^1690,162^312^114^344^150,24107,1218,173,202206030263,199^119^58^112^171,0,17
7620,216068282,0,100177,6,4,16,384,2,28,3,17,171,1692,6,22374,18949,10,1623,4,37,1,354,19,23,10.0,18800^33380^22139^34426^15999,1944^1094^1982^1692^2042,190^162^197^372^240,24107,1218,173,202206030822,50^199^108^56^140,5,16
7621,822601005,0,100238,5,2,37,208,2,14,5,26,113,2202,7,33727,13285,10,1787,4,35,1,156,25,19,0.0,17020^10312^14227^36131,1036^1220^1112^1511^1126,312,24107,1511^1369^1216,173,202206030613,78^98^116^38^94,5,17
7622,660086062,0,100634,8,2,46,162,4,20,2,17,129,1782,7,22147,10592,10,1379,5,23,1,115,50,16,10.0,20026^11218^25073^28594,1481^1699^1656^1877^1385,283^208^240^162^335,24107,1218,173,202206031010,98^98^94^186^44,8,16
7623,626002591,0,100183,5,2,21,282,5,14,6,34,271,2001,7,19036,14711,8,1388,5,41,1,260,19,16,10.0,19427^36257^17020^14787^20072,1858,190,24107,1218,173,202206031290,78^98^116^38^94,8,17
7624,93150946,0,100997,3,2,14,261,3,25,8,32,117,1834,7,35566,16122,8,1525,4,37,1,301,32,14,10.0,26873^21055^13589^22129^34210,1487^1450^1036,335^257,24107,1218,173,202206030904,216^79^168^112^65,9,17
7625,109423350,0,101045,2,2,15,361,4,25,3,15,111,2280,7,20302,18674,7,1168,5,13,1,276,29,15,0.0,15754^29163^35548^12952^10496,1667^1404^1690^1557^1779,111^162,24107,1218,173,202206030216,168^216^98^57^112,8,16
7626,356948246,0,100671,6,2,17,162,5,16,6,33,209,2196,7,35104,18847,8,1504,5,17,1,370,31,15,10.0,31517^26365,1036^2066^1023^1220^1558,114^309^162^150^312,24107,1218,173,202206030182,195^112^65^171^57,8,17
7627,318267657,0,101325,8,2,24,225,4,26,8,21,209,1635,7,36197,13104,8,1858,5,20,1,116,48,16,10.0,33350^15103^32776^26597^12165,1667^1404^1690^1557^1779,257^176,24107,1218,173,202206030723,78^98^86^50^57,0,17
7628,948367259,0,101641,6,4,46,410,2,34,2,14,126,2092,7,18192,14702,5,1762,5,14,1,166,26,28,0.0,21493^24385^16962^24261^17281,1413^1370^1112^1223^1419,332^190^162,24107,1218,173,202206030098,98^98^98^25^12,7,17
7629,868624172,0,100742,8,4,15,413,3,20,7,15,168,1836,4,28794,22523,5,1368,5,50,1,103,52,17,10.0,24892^12102^25494^14835^17911,1740^2056^1245^1964^1031,111^162,24107,1218,173,202206031246,172^112,2,17
7630,925485977,0,101024,5,2,18,387,3,34,5,20,250,2405,4,23179,18764,10,1302,5,37,1,313,16,21,10.0,27819^13546,1005^1478^1173^1134^1741,190^240^181^197^312,24107,1218,173,202206030790,65^65^98^66^151,8,17
7631,107440814,0,101431,5,2,25,138,2,12,6,30,114,1953,7,35589,23214,10,1034,5,51,1,260,48,19,0.0,28739^22099^10463^29073^30898,1863^1036^1887^1007^1426,190^257,24107,1218,173,202206030093,112^30^168^45^112,6,17
7632,890212820,0,101023,5,2,20,158,2,33,8,30,117,1621,7,29002,18228,8,1059,4,30,1,328,47,25,10.0,27819^13546,1026^1482,296^235^114,24107,1218,173,202206029971,173^0^86^86^0,9,17
7633,140623540,0,100899,6,2,30,244,5,34,2,17,144,2071,7,29774,14572,2,1252,5,50,1,334,21,30,0.0,20974^15666^32675^26463,1209^2061^1759^2009,350^190^309^139^280,24107,1218,173,202206031855,191^112^168^44^86,5,17
7634,591655805,0,100604,8,2,26,134,5,15,5,20,142,1616,7,22593,12262,5,1232,4,35,1,360,41,21,10.0,12792^15603^34626^21687^27954,1482^1097^1633^2066,350^240,24107,1218,173,202206030691,98^27^78^199^168,6,17
7635,383979336,0,100051,3,2,26,136,2,34,3,33,317,2553,7,22353,12247,8,1660,4,62,1,245,49,22,10.0,26498^10137^19181,2066^1518,305^327^344^317^301,15684^26873^20049^24330^15472,1169,173,202206031656,16^173^168^151^65,9,17
7636,377002668,0,100711,6,2,17,197,3,15,3,15,213,1844,7,30200,10071,8,1085,4,20,1,310,42,15,10.0,36132^31314^13379^19030^31470,1034^1236^1173,306^240^150,24107,1218,173,202206031681,65^98^57^114^191,5,17
7637,894019005,0,101146,5,2,35,363,3,25,3,18,112,1616,4,16790,20844,10,1202,5,20,1,251,28,16,10.0,33750^27555^32213^36018^20554,1197^1403^1611^1460^1518,336^162^346,24107,1218,173,202206031114,171^86^65^111^96,5,17
7638,282381558,1,101006,3,2,22,273,5,30,3,27,165,2046,7,35109,12027,5,1554,4,25,1,313,49,16,10.0,19427,1913^1356^1982^1340^1216,190^367^152^168^309,24107,1218,173,202206030459,65^65^98^66^151,8,17
7639,180421654,0,100026,7,4,18,181,3,28,7,25,321,1806,7,14670,12080,8,1070,3,13,1,128,47,20,10.0,14737^25802^32492^13240^33873,1112^1245^1354^1637^1499,312^309^305^257^168,24107,1218,173,202206030769,98^98^39^98^122,9,17
7640,156921530,0,101410,5,2,25,261,3,32,2,19,175,1589,6,36224,14216,5,1102,3,13,1,252,35,20,10.0,10807^24608^20119^14384^30824,1126^1172^1532^1611^1466,306,24107,1218,173,202206031140,171^86^112^109^56,7,17
7641,231240114,0,100398,5,2,27,168,2,20,3,31,199,2066,7,17658,21805,8,1570,4,15,1,368,46,17,10.0,26994^23801^29996^17972^31751,1669^1065^1690^1382^1340,198^321^114^312^106,24107,1218,173,202206031594,128^143^112^44^199,9,17
7642,389167008,0,101429,8,4,21,310,4,12,3,21,213,2355,7,35988,10370,10,2054,4,64,1,114,37,22,0.0,33291^21930^14809^11939,1667^1404^1690^1557^1779,344^309^197^198^190,24107,1218,173,202206030618,168^195^173^131,7,16
7643,226678214,0,100295,5,2,16,249,2,23,8,34,166,1966,7,12426,11382,8,1334,3,37,1,294,27,16,10.0,15764,1112^1499^1036^1217^1106,312,24107,1218,173,202206030339,199^169^119^147^86,7,15
7644,868746769,0,100201,5,2,14,235,2,23,6,31,155,2469,7,10117,17232,10,1190,4,52,1,268,15,21,10.0,19771^15661^30907^16661^17440,1837^1005^1112^2066^1491,350^240,24107,1218,173,202206030077,41^37^39^17^98,3,17
7645,186865062,0,100328,9,2,32,290,5,17,2,25,158,2577,7,18589,22679,7,2006,3,18,1,175,16,18,10.0,34515^29448^32895^10769^32842,1481^1699^1656^1877^1385,309^162^312^190,24107,1218,173,202206030115,63^207^220^153^168,4,17
7646,135161113,0,100915,6,2,42,147,5,33,7,21,124,2419,6,25119,18315,5,1010,5,16,1,293,34,15,10.0,24075^24498^17926^30426^32776,1056^2035^1235^2066^1343,181^298^162,24107,1218,173,202206030400,36^118^18^98^62,0,17
7647,43897177,0,100021,6,2,34,141,5,12,6,34,168,2105,4,12282,10808,2,1404,5,23,1,247,48,14,10.0,14737^25802^32492^13240^33873,1112^1245^1354^1637^1499,190,24107,1218,173,202206031366,16^173^168^151^65,5,17
7648,615328711,0,101338,7,2,30,327,4,31,8,34,182,1554,7,18966,11141,10,1141,5,13,1,143,44,21,10.0,21728^29399^16146^29263^35422,1106^1049^2057^1155^1235,190^257,24107,1218,173,202206031214,168^199^65^201^36,5,17
7649,419551460,0,100437,3,2,15,214,4,14,3,29,217,1307,7,30965,19440,8,1535,4,50,1,267,50,16,10.0,28658^13588^34515^34815^32143,1481^1236^1028^1493^1391,350^190^309^139^280,24107,1218,173,202206030720,65^98^57^114^191,8,13
7650,905076251,0,101084,7,2,36,251,2,20,8,18,148,2066,7,12498,12597,8,1772,4,17,1,354,15,16,10.0,25449^18763^22937^34419^35772,1613^1557^1910^1524^1899,336^162^346,29524^29823,1218,173,202206030585,172^86^78^98^215,7,17
7651,958990924,0,100457,6,2,38,257,2,33,5,35,227,2337,7,12398,14521,8,1332,5,17,1,258,29,15,10.0,23720^31969^16725^26854^28084,1481^1699^1656^1877^1385,162,24107,1218,173,202206030782,63^207^220^153^168,9,17
7652,376547301,0,100953,8,2,13,139,2,12,3,24,210,2093,7,20416,13429,7,1311,5,14,1,351,39,21,10.0,33599^17335^29636,1561^1161^1487^1236^1982,309^162^312^190,24107,1218,173,202206031485,8^168^44^44^85,9,17
7653,529760320,0,100621,7,2,25,166,4,22,5,34,217,2562,7,34711,13374,8,1315,4,37,1,285,52,14,10.0,31224^36353^28665^15061^34909,1949^1023^1542^1532^1061,199^309^168,24107,1013,173,202206029993,65^98^98^201^78,9,17
7654,199638852,0,101587,7,2,24,151,5,20,7,19,335,1898,6,33564,10351,8,1550,4,14,1,193,30,14,10.0,24075^24498^17926^30426^32776,1709^1982^1013^1537^1106,162^317^190^344^309,24107,1218,173,202206030849,173^16^116^96^199,0,17
7655,650596458,0,100295,8,2,27,156,3,34,5,17,257,1873,7,26083,20188,5,2026,3,14,1,336,13,19,10.0,13897^16541^35196^24338^26873,1694^1363^1223^1498,301^121^246^312^114,24107,1218,173,202206030851,199^169^119^147^86,7,17
7656,406631425,0,101300,3,2,14,418,2,30,4,22,113,2307,7,28513,13292,10,1308,5,23,1,336,22,19,10.0,33264^13950^29753^24498^14568,1438^1466^1404^1112^1636,162^321,24107,1218,173,202206030394,39^3^220^128^16,9,17
7657,545637128,0,100441,8,4,36,224,2,32,5,35,165,1486,7,17020,11141,8,1024,4,30,1,117,34,19,10.0,17324^35367^29928^13697^15603,1650^1549^1511^1172,162^304^240,24107,1218,173,202206031519,63^207^220^153^168,0,16
7658,198854837,0,100391,7,4,40,251,4,27,5,21,138,1519,7,20367,15608,10,1781,4,32,1,224,47,16,10.0,30157^27645^23092^21670^33634,1036^1216^1466^1717^1044,198^321^114^312^106,24107,1218,173,202206030605,63^207^220^153^168,6,12
7659,665201512,0,101055,3,2,33,159,3,12,5,31,159,1900,7,25443,11713,10,1272,5,18,1,212,36,20,10.0,24653^20191^27418^26163^14199,1892^1955^1499^1828^1795,190^312^186^179^150,24107,1218,173,202206030747,206^168^96^74^44,5,17
7660,507466648,0,100493,5,2,20,270,3,33,6,31,281,2118,7,27179,12060,7,1744,3,20,1,201,35,24,10.0,19379^14658^35034^26452^16402,1511^1331,309^162^312^190,24107,1218,173,202206030455,65^98^98^201^78,0,17
7661,844492015,0,100487,5,2,35,424,2,33,7,16,169,1969,7,31105,16902,10,1527,4,28,1,295,13,17,10.0,36132^31314^13379^19030^31470,1481^1699^1656^1877^1385,162^312,24107,1218,173,202206031014,169^38^98^111^219,1,16
7662,151893088,1,100880,5,2,34,382,5,33,8,27,263,1705,7,17312,21061,8,1418,4,44,1,191,47,14,10.0,30571^16817,1023^1830^1036^2035^2066,162^312,24107,1218,173,202206030300,168^65^173^59^62,9,17
7663,170442366,0,100924,7,2,17,235,4,23,8,13,253,2433,7,20339,18164,2,1482,3,67,1,288,26,18,10.0,28290^32667^32879^31705^25770,1112^1373^1719^1633^1340,350^162^190^317^309,24107,1218,173,202206030641,171^98^98^199^183,9,17
7664,32007042,0,100049,8,4,19,283,2,13,3,22,267,1496,7,35645,17400,8,1151,4,30,1,213,33,24,0.0,15764,1036^1779,190^325^257,24107,1218,173,202206031367,16^173^168^151^65,9,17
7665,773547201,0,100428,8,2,41,365,4,28,3,23,232,2164,4,35906,15787,7,1221,5,17,1,298,25,22,10.0,14995,1034^1236^1173,190^198^162,24107,1218,173,202206031019,57^98^112^78^98,9,17
7666,266901378,0,100779,6,2,44,241,5,23,8,28,287,2442,7,33043,20852,10,1896,4,14,1,177,39,22,10.0,10807^24608^20119^14384^30824,1438^1466^1404^1112^1636,305^240^168^372^196,24107,1218,173,202206030703,98^173^211^199^37,9,17
7667,193135020,0,100891,5,2,13,148,2,14,6,35,128,1336,7,26907,10568,10,1878,5,67,1,169,28,22,10.0,34365^13246^11811^28700^29612,1730,190^162,24107,1218,173,202206031149,98^161^105^98^41,3,17
7668,652052328,0,101349,8,2,35,198,5,33,3,18,164,2314,7,22484,14129,8,1046,3,29,1,360,18,18,10.0,21863^15724^23486^24397,1982^1005^2035^1690,301^257^240,24107,1218,173,202206030779,171^86^112^109^56,9,17
7669,718578561,0,100264,6,2,32,275,2,18,6,35,285,1235,7,24768,18605,7,1818,3,39,1,142,33,17,10.0,31706^11939^19171,1858,306^162^114^152^344,24107,1218,173,202206030499,216^206^59^27^112,9,17
7670,973606541,0,101411,8,2,13,138,3,33,5,32,351,1572,4,19180,15100,8,1301,3,43,1,206,37,15,10.0,11434^31342^23565^35828^15203,1112^1344^1067^1633^1173,312^162^350,24107,1218,173,202206030151,78^25^86^44^67,2,17
